text,target
 a time when there was only one case of swine flu in the Philippines. Now we have almost 200. ,1
gorgeous out today! a lil viva voce and st. vincent to start it off ,1
Someone finally talked me into actually using my Twitter. I will post story updates and tidbits on life in general here. ,1
good mornin all!!!  ,1
well howdy folks...home from the day job again...hubby is cooking ,1
"That, and I'm a cheapskate and do not want to pay for parking. ",1
is doing stupid hw ugh 4 more days woot ,1
My bestie changed her username to . Uh-oh! Love bi-polar!!! haha. ,1
Cant wait to finish! Only another 5 hours to go! Yippee ,1
" sleep's uber shiok when you're uber tired prior to that right, totally agree ",1
 Your welcome! Peace ,1
"At Virginia &amp; Jeremys for supper with Mother, Father, Claire, Joey, Harry and Lorny ",1
" Yes, it was wonderful! So easy and great seats right up front. Hope you're doing well, Barbara. ",1
"just listened to Black Eyed Peas' HORRIBLE new album, now I'm heading to bed. Goodnighttttttt, dream BIG! ",1
 hey i didnt mean it that way haha you have that right ,1
 florida and new orleans aint the only 2 places to find those things! ,1
 Nice AA employee making skillful excuses about Late Flightness due to catering snafu... http://t.co/YPVPVdlTYs,0
":  Nigdi-Pradhikaran area: 21st century roads, amongst widest in Pune..but 19th century rural mentality of folks ",1
Good morning  ATL has a new song out! Damned If I do ya(damned if I don't) check it out! Swim practice.,1
 totally! bring some league goodies to trade! And we have a bout on June 27th at the Fair Grounds! see you soon! ,1
"Lol nite nite twitterville!!! as my girl cici would say   &quot;No Regrets, Just Lessons Learned&quot;",1
Having the best time grilling on the driveway. Drinking slow flying high..  this summer should be fun,1
Chatting with Lauraaa and Alishaaa ,1
  thanks for the follow ,1
" hi sounds great lucky you, what color? ",1
: cool nightime view of the strip though.! ,1
GMorning! Hopefully things have changed today. ,1
Looking at 2 new quilt covers from Adairs. 1000 Thread count - should i spoil myself? Why not so cashed up right now ,1
&quot;it is funny cuz the squirrel gets dead. Ha!&quot; I srsly love this movie. ,1
" totally hooked on Sims 3 thanks to you, darling  My Sim is such a hoochie, too! LOL!",1
Yay for sleeping in and lazy mornings... Ok time for a run. Vacation   - Photo: http://bkite.com/08wOt,1
 good stuff  back home yet or what ?!,1
 nice to meet you ,1
 you have no idea... I just want things to work so I can draw nice stuff ,1
 I love the trailer ^^  You are too beautiful ,1
Gettin lunch with my mom!! Then shopping! ,1
heading to work on the 6 ,1
 I see you have your priorities. ,1
 Ooh - good luck! ,1
Medical health day at home  mmm,1
 you guys fail again.. all I need to do is use my voucher for a ticket but I can't do it online ,0
omg i finally finished editing all of my photos!! YAY!! ,1
"Around the world, while watching tonight's Tony Awards, thousands of little 'big' girls realized that Hairspray isn't their only option! ",1
another 2hrs to go..for Monday to end ,1
CaitlinXOXOXO1  hi there love!! ,1
 I really liked the post on Maya Rudolph and her mom Minnie it was sweet ,1
 - gold elite loyalty customer..can't count on my hometown preferred airline to do right. ..,0
" so when the kids come, new mmo games will appear and get your interest, wanna bet? ",1
my heart is beating like a jungle drum.lalalalala ,1
kobe bryant for MVB! Wooh! Lesson learned: always go for da gold people ,1
" lol thankz,and yes he is. ",1
 its kinda a love hate thingy I have with the Lakers. I love hating them ,1
 hey  would you please follow  ? this would him help to win his bet... and THAT would be great fun for everybody,1
 haha ,1
 i like to use tea tree oil ,1
Waters have broken  back at home waiting for Contractions to start!,1
Anamanaguchi's Dawn Metropolis album is made of Win &lt;3 I love their 7+ minute track called Mermaid. ,1
 eww so early  Im from holland and it here 13:42,1
I'm having a little holiday today.....I'm feeling a tiny bit guilty about it but I'm sure I'll get over it ,1
"I miss people from school. Like Dalia and Allan. Bleh, nate is amazing. ",1
Mapped and my muscles are no longer tense  sleep is good,1
" depends on which country you live in. here in canada, its &quot;colour&quot; but in the U.S it is &quot;color&quot; i think ",1
 I know. Nice PJ ,1
 but what's the fun in that?  http://twitpic.com/7gmr5,1
The hottest game of the year!! FREE online word game with ppl from all over the world  and with a cool chat! http://www.rondowordgames.com,1
 I love Tzatziki!! I might be in your 'hood next weekend ,1
" i did see the pix quinn posted, and she is adorable! thanks for offering ",1
 Morning! (again ,1
is abt to lay it down and begin dreaming ,1
"Buying Maeve O'Boyle's new album, ahhhhh!  Excitement to the max   ",1
 Aww thats awesome  did he say anything good??,1
 Yay you are my 400th follower! Thanks for following! ,1
"Smiling inside and out. Insightful day- G0D, G00D music &amp; people, I THANK YOU.  Counting my blessings ",1
"  why don't you tweet canned, impersonal responses as though this is the only impatient customer you've got",0
is hoping someone wont check their twitter so I can surprise them later today ,1
" i'll come through next time i promise! but um, can we all kick it smoore? i didn't know you guys were so fun. ",1
 Impressive! ,1
" Thanks, I will ",1
FAIL STATE - Why does study at state library always fail? Robonok  P.S. Two days till WillÃ¢ÂÂs bday! http://tumblr.com/x6z21r3ul,1
huhuhuhungover and locked outside my house with casio. at least its sunny ,1
 GOOD LUCK ,1
 it was an awesome weekend.  how was urs?,1
 thank god gal xxx  much nicer than urs,1
"Ahh.. eating a bowl of home made pasta, about to &quot;study&quot;, aka playing Grand Theft Auto hehe... life is gooooooodddddd ",1
Would like to say HA! to  ...but she gets mad! So HAHAHAH to  instead. ,1
"Okay, fuck it. I'm going to TRY and get SOME rest. Bleh. Wish me luck on my shopping trip! ",1
 ma 36ach ma 3a6anee... the QUEEN of online shopping ,1
Laker got tha gud (W) we up 2-0 let's go ,1
  hell yeah my girl  is fuckin hot ,1
view my picS on twitter pic!! ,1
". Yes my friend lydia has her birthday on my same day.  It is exciting, however I came five years before her ",1
it's tomorrow and i really want to see him    lo mau nonton ina open juga lice?,1
 awww cute.   I had a kitty that was like that too and now he's really cuddly (but he still likes to playfight w/the others),1
check out this funny movie  http://bit.ly/Cwkjb,1
Panamax for breakfast and lunch... and I'm all good people ,1
 they should be number 1  ,1
http://www.justin.tv/flamegoat my kind of music ,1
 http://twitpic.com/73dh1 - I love chocolate truffles. ,1
"  Thanks, I sure will.  Have a great ",1
 I would have but its not available for this video ,1
"Today's mine and nathan's anniversary. Next month will be 1 year! Now, we're watching bootleg movies online. Awesome ",1
 I haven't gotten my scarf yet... but  assures me I will.  ,1
"lunch for today:  nasi campur with splitroasted suckling pig,not Ibu Oka's but I got it from sesetan,delicous!; hello diet  ",1
 I could it imagine the ground would be hard in from behind a computer in one's parents basement mike and kris best of luck ,1
 your book is going to be released on my birthday! awesome ,1
just emaild disabled.com  i hope i can get my face book back  getting tweetberry soon ,1
  I loved having you'ns over  I didn't have to be nice to Kiwi for a few days ;3,1
 check this out the coolest wedding invi ever. Gokillllll...Why we never did this for our wedding..  http://tinyurl.com/nvx4g8,1
 I know that feeling. I often stay up that little bit too late and suffer the next day! Sweet dreams to you ,1
 me too!!!  Ur up early.  ,1
Wow. I havent cook for myself in a long time. Still unappetizing as ever ,1
Goodnight all. ,1
" ""We'll drop off your luggage 24 hours after your flight"" is ridiculous.",0
Hmm...no thanks ,1
 thanks. They did not charge anything in the end so all is good.,1
"() Get the fuck up off my nuts, you crazy jealous fuck  Wow",1
"I played tennis this morning  And, of course, I won  But now I'm really tired and I have to go to work =(",1
 I'm doing exactly the same but with a cuppa earl grey  Enjoy it while it lasts I say,1
 ill be there tomorrow ,1
"is having an amazing time, just sitting here, listening to my myspace profile playlist, and having the funniest/cutest conversations ever ",1
Talking on the phone with baby. ,1
I miss Kristi... I have a new favorite song though! ,1
 Goodnight ,1
 supporting Bertie Blackman?!?! Please tell me you're playing the WA shows? ,1
Glad jimjams is back in the office! ,1
 so very typical of women uh!!! ,1
"On my way to Ngurah Rai International Airport. Thanks for the great 3 days, Bali ",1
"Another Graveyard shift completed, kitteh sleeping soundly on the living room table, sun is shining. Life is good, I guess ",1
 Cause food's awesooome. And i'm hungry. Hahahaha! ,1
" hey, been a while. Start tweeting!! ",1
" night again, mami ",1
Yeah!! Finally getting ready to pack up and leave school ,1
"ok, now I am going to sleep  hehehe lol",1
"LAKERS IN 4!!! Doesn't seem so crazy after all, does it! ",1
 I need a raise too...! ,1
"just met   joe is....;) and nick, welll.... knows",1
" yeh. finals.today also, tomorrow also. till 20th. thnx. and gudluck to u 2. ",1
 Hmm have been quite intrigued by it for a bit so sounds a good idea ,1
shopping is ahmazing.   juss spent $3000.  i love daddy''s credit card. &lt;3,1
Spent a fabulous sunday in SF... kayaking to the Bay Bridge ,1
 shot -12 best ball 2 man team over 2 days. Got first place for a nice stash of cash. ,1
" Exacto, es por envidia ",1
"is @ Audrey's apartment, Perkins after ",1
"so much to do, so little time! Need to clone myself a few times ",1
"It took me every ounce of willpower to order the Health Breakfast and NOT the eggs, bacon, waffle and syrup stack! *sigh* I did it though ",1
" Hey, aren't you the world's greatest sucka's girl? ",1
a love like ours is love thats hard to find ,1
 Hello and thanks for the live feed from MÃÂ©xico  GO Danie!,1
going to walmart with nessa ,1
 damned if i do ya. it's on there myspace. finally after they'd only released clips.  have fun (y),1
 you are spoilt!!! ,1
 Well I love them. But you should definitely try them on to make sure. Anyone can get the black or tortise but those are unique! ,1
 Hahahaha! Weird sunburn!  I can't. My parents a kind of pressuring me to work a lot. Think I'll take my exams next year.,1
http://twitpic.com/7gf53 - Skinny Minny! I love this jacket. It's a one off I had made for me ,1
 Good luck to Marvin then ,1
" that sucks!! Do you have a plan B?  Denny's, perhaps? ",1
omg im so excited XD leaving in a bit to get the trainn  i love trains. idk why,1
 Another AWESOME game! ,1
 i thought that was him. This is karen by the way. ,1
"Good Night my friends! and , Good Night Sweet! ",1
Had a fun-filled night. ,1
is happy for my boo ..drink some purple hooters for me ,1
 spank you when? now? bend over ,1
 Just say it nicer and people won't complain so much. Shit!  &lt;- See how easy that is.,1
" Oh, a friend of mine that's feeling a little down. ",1
gLad i maDe iT hOme aLone ,1
"my mom's so funny, hearing the music through her Ipod ",1
 awww kyooot. now i like him even more!! hahaha ,1
 whose texts uhh?? ,1
 because you planned on staying up late.haha ,1
I agree you guys rock! Wouldnt be the same without ya  you bring out the craziness in me,1
playing witch cs4 ,1
going to bed. goodnight twitterland! ,1
should sleeep sooon ,1
Cool back to ya  &gt;   ,1
 I bet its amazing ,1
I love rain!! ,1
 yay!! It's addicting haha ,1
"ditched work, dozing now ",1
 do you want to borrow some of my need for sleep ? ,1
would love to sing out loud but am still at work and everyone would be starin at me  ,1
  Thanks Roz! Always good 2 be a mensch! (I think!) ,1
Feeling rather goofy ,1
OH:  prob funnier than fml not gonna lie ... My blueberry wat muffin  http://tinyurl.com/l8zonk,1
 ah...i tried that....thnx anyways! ,1
I an in my own bed for the first time in a week! Gah i missed it! ,1
 oh ...  thank you for the compliment !,1
Feeling blue. Eaten way too much chocolate. But that glass of New Zealand Merlot went down well.... ,1
 your  bout the stupid Lakers made my day  just thought I'd let you kno that's why I'm followin you!,1
